ticket_id,customer_id,created_date,ticket_type,priority,status,resolution_time_hours
1384,643,2025-04-23,Account Problem,Medium,Open,73.5
1385,974,2024-10-11,Account Problem,Low,Resolved,29.6
1386,1633,2025-01-31,Refund Request,Critical,In Progress,44.7
1387,4091,2025-02-13,Shipping Delay,Medium,Closed,39.7
1388,961,2025-03-17,General Inquiry,Low,Resolved,10.1
1389,2394,2025-06-03,Refund Request,Critical,Resolved,24.6
1390,213,2025-06-14,Account Problem,High,Closed,10.4
1391,578,2024-11-29,Refund Request,Low,Resolved,22.8
1392,2407,2025-06-28,General Inquiry,Medium,In Progress,2.8
1393,4649,2024-12-27,Refund Request,High,Closed,1.6
1394,1775,2025-06-24,Shipping Delay,Medium,In Progress,37.4
1395,3710,2025-01-17,Shipping Delay,Low,Resolved,16.0
1396,2235,2025-02-01,Shipping Delay,High,Resolved,10.6
1397,4068,2025-05-28,Account Problem,Low,Closed,17.1
1398,1282,2025-07-19,Product Issue,Low,Closed,5.1
1399,835,2024-09-11,Shipping Delay,Medium,In Progress,59.6
1400,4974,2024-09-28,Product Issue,Low,Open,11.2
1401,1021,2025-06-11,Refund Request,Medium,Resolved,71.0
1402,3489,2024-12-22,Account Problem,Low,Resolved,28.9
1403,2760,2025-08-14,Refund Request,Low,Closed,4.6
1404,2678,2024-12-30,Shipping Delay,Low,Closed,80.1
1405,4591,2025-01-18,Product Issue,Critical,In Progress,11.7
1406,3475,2025-03-23,Account Problem,Low,Resolved,27.2
1407,121,2025-04-24,Product Issue,Medium,Open,2.3
1408,1359,2024-09-15,General Inquiry,Low,Resolved,2.1
1409,1377,2025-07-30,Product Issue,Medium,Closed,4.5
1410,1674,2025-01-22,Shipping Delay,High,Resolved,39.0
1411,594,2025-08-09,Product Issue,Medium,In Progress,13.8
1412,1406,2024-08-18,General Inquiry,Medium,Closed,3.2
1413,4095,2025-04-05,Product Issue,Low,In Progress,47.9
1414,3400,2025-01-12,Shipping Delay,Medium,In Progress,26.3
1415,1997,2024-12-14,Account Problem,High,Closed,76.4
1416,4982,2025-05-04,General Inquiry,Low,Resolved,8.5
1417,2694,2024-09-08,General Inquiry,Low,In Progress,7.7
1418,4942,2025-01-07,Product Issue,Low,Resolved,27.9
1419,2087,2025-02-03,Refund Request,High,Resolved,16.2
1420,3339,2025-03-03,Product Issue,Low,In Progress,35.0
1421,3260,2025-02-24,Account Problem,Medium,Closed,51.3
1422,3559,2025-07-12,General Inquiry,Medium,In Progress,40.0
1423,1497,2025-01-30,Refund Request,Medium,Resolved,4.8
1424,1243,2025-01-26,Refund Request,Medium,Resolved,27.8
1425,2366,2024-08-27,General Inquiry,High,Resolved,0.8
1426,3367,2025-06-09,Account Problem,Low,In Progress,11.7
1427,64,2025-06-13,General Inquiry,Medium,Closed,28.6
1428,2583,2025-05-28,Refund Request,Medium,Resolved,6.2
1429,811,2024-09-15,Shipping Delay,Medium,Resolved,42.3
1430,1728,2025-02-15,Account Problem,Low,Closed,14.3
1431,694,2025-08-14,Account Problem,Low,Resolved,3.6
1432,3579,2025-03-16,Account Problem,Low,In Progress,10.6
1433,574,2024-10-17,Shipping Delay,Low,In Progress,22.1
1434,539,2025-05-06,Refund Request,Low,Resolved,38.8
1435,1470,2025-04-15,Account Problem,Low,Resolved,4.4
1436,1774,2025-01-11,General Inquiry,High,Open,9.9
1437,4012,2025-07-14,Product Issue,Medium,In Progress,8.2
1438,1481,2024-09-23,Product Issue,High,Resolved,23.8
1439,2599,2025-07-19,Refund Request,Low,In Progress,9.7
1440,1309,2025-07-15,Refund Request,High,Resolved,15.0
1441,105,2024-12-05,Shipping Delay,High,Closed,12.5
1442,4069,2025-06-03,Product Issue,High,Closed,39.5
1443,1523,2025-04-18,Refund Request,Medium,In Progress,12.4
1444,3805,2025-02-15,Refund Request,Low,In Progress,8.8
1445,4377,2024-11-13,General Inquiry,High,In Progress,42.3
1446,809,2024-08-23,Shipping Delay,Low,Closed,15.9
1447,1182,2025-02-08,Shipping Delay,Low,Resolved,35.1
1448,139,2024-12-08,Product Issue,Medium,In Progress,37.7
1449,2374,2025-08-09,Refund Request,Medium,Resolved,18.0
1450,1513,2025-03-15,Refund Request,Medium,Resolved,23.0
1451,3433,2025-05-23,Product Issue,Medium,Resolved,12.7
1452,3594,2024-08-28,General Inquiry,Low,Resolved,19.1
1453,3101,2024-10-14,Shipping Delay,Low,Resolved,22.3
1454,2334,2025-02-10,General Inquiry,Low,In Progress,63.4
1455,2522,2025-04-06,General Inquiry,Low,Resolved,9.3
1456,1907,2025-02-26,Product Issue,Medium,In Progress,7.2
1457,2720,2025-05-27,Account Problem,Medium,In Progress,34.3
1458,2702,2025-05-20,Shipping Delay,Low,Resolved,46.6
1459,4926,2025-05-15,Refund Request,Medium,Closed,8.6
1460,3307,2024-10-07,Refund Request,Low,Resolved,4.1
1461,4747,2025-08-02,Product Issue,Medium,Open,5.9
1462,881,2025-02-25,Product Issue,Low,Closed,34.9
1463,1131,2024-11-03,Shipping Delay,Medium,Open,20.9
1464,3450,2024-08-21,General Inquiry,High,Resolved,1.3
1465,470,2024-09-29,General Inquiry,High,Resolved,6.3
1466,260,2025-07-02,Shipping Delay,Medium,Closed,8.8
1467,4700,2025-04-02,Shipping Delay,Low,In Progress,3.5
1468,222,2025-07-31,Shipping Delay,Medium,Resolved,21.5
1469,1543,2025-04-12,Refund Request,Low,Closed,1.0
1470,557,2025-01-29,Product Issue,Medium,Closed,4.4
1471,3553,2025-04-16,Refund Request,Low,In Progress,6.4
1472,2737,2025-06-19,Refund Request,Low,Open,41.5
1473,3930,2025-07-20,Product Issue,Medium,Open,7.9
1474,9,2025-04-01,General Inquiry,Medium,In Progress,10.0
1475,3273,2024-12-13,Product Issue,High,Resolved,12.5
1476,669,2025-01-17,Account Problem,Low,Closed,20.7
1477,3977,2025-07-09,Shipping Delay,Low,Closed,64.5
1478,1499,2025-01-08,Shipping Delay,Low,Resolved,85.6
1479,256,2025-06-21,Shipping Delay,Medium,Resolved,11.0
1480,329,2025-06-16,Refund Request,Medium,Resolved,1.5
1481,1343,2025-06-25,Shipping Delay,Low,Resolved,6.6
1482,3087,2024-10-15,Product Issue,Low,Closed,8.3
1483,3960,2024-09-27,Product Issue,Low,Resolved,11.6
1484,3813,2025-02-17,Account Problem,Medium,Open,37.3
1485,53,2024-12-08,Refund Request,Low,In Progress,35.5
1486,3894,2025-07-22,Product Issue,Medium,Closed,2.1
1487,4880,2025-01-08,Shipping Delay,Low,Resolved,7.0
1488,3415,2025-04-27,Shipping Delay,Medium,In Progress,5.6
1489,3495,2025-01-16,Account Problem,Medium,Closed,32.4
1490,571,2024-12-17,Product Issue,Low,Closed,5.3
1491,2547,2025-03-20,General Inquiry,Low,Resolved,33.2
1492,450,2025-03-31,Account Problem,Low,Closed,6.3
1493,2056,2025-08-05,Shipping Delay,Low,Resolved,21.7
1494,4224,2025-05-13,Refund Request,Medium,In Progress,19.9
1495,4022,2025-03-17,Shipping Delay,Low,Open,7.4
1496,4931,2025-03-13,Account Problem,Low,Resolved,1.4
1497,2297,2024-11-28,Shipping Delay,Medium,Open,48.8
1498,4572,2024-10-31,Refund Request,Critical,Resolved,12.5
1499,4081,2025-06-24,Refund Request,High,Closed,12.7
1500,3450,2025-03-19,Shipping Delay,High,Open,3.2
1501,3295,2025-01-28,Account Problem,Low,Resolved,11.7
1502,4891,2025-03-23,Refund Request,Medium,Resolved,70.0
1503,158,2024-12-09,Refund Request,Low,Closed,39.4
1504,4115,2025-07-04,General Inquiry,Low,In Progress,13.8
1505,1233,2024-12-12,Account Problem,Low,Closed,28.8
1506,3119,2025-07-10,Shipping Delay,Low,Resolved,70.0
1507,1024,2024-11-12,Product Issue,High,Resolved,10.4
1508,375,2025-05-11,Account Problem,High,Resolved,20.2
1509,4783,2025-03-21,Product Issue,Medium,Resolved,17.5
1510,2788,2024-08-25,Refund Request,Low,In Progress,42.3
1511,1576,2025-05-03,Refund Request,Low,Resolved,6.9
1512,883,2025-01-16,Shipping Delay,High,In Progress,21.5
1513,1865,2025-07-25,Product Issue,Medium,Resolved,28.4
1514,1587,2025-03-07,Shipping Delay,Medium,Resolved,5.8
1515,4144,2024-12-01,Shipping Delay,Low,Resolved,9.1
1516,2099,2024-09-27,Product Issue,Low,Open,18.2
1517,381,2025-07-03,Account Problem,Medium,Closed,1.6
1518,1090,2024-12-12,Account Problem,Low,Resolved,6.7
1519,1269,2025-01-09,Shipping Delay,Low,Resolved,5.9
1520,3232,2025-02-14,Account Problem,Low,Closed,0.9
1521,2161,2025-07-28,Refund Request,Low,Resolved,26.3
1522,3251,2025-03-28,Account Problem,High,Resolved,44.1
1523,3824,2025-01-01,Account Problem,Medium,Resolved,52.1
1524,4726,2024-12-29,Product Issue,Low,Resolved,51.2
1525,1749,2025-05-30,Shipping Delay,Medium,Closed,32.9
1526,181,2025-06-28,Product Issue,Medium,In Progress,71.1
1527,1642,2025-07-17,Refund Request,Low,Closed,20.3
1528,1047,2025-05-24,Refund Request,Medium,Resolved,3.4
1529,793,2025-06-23,General Inquiry,High,Closed,10.3
1530,2525,2025-06-21,Shipping Delay,Critical,Resolved,71.3
1531,3556,2025-02-09,Product Issue,Medium,In Progress,165.4
1532,1682,2024-11-01,Product Issue,Low,Resolved,29.2
1533,3331,2025-03-19,Refund Request,Medium,Closed,9.1
1534,1000,2025-07-18,Account Problem,Medium,Closed,18.3
1535,992,2024-09-11,Refund Request,Low,Resolved,28.9
1536,402,2024-12-27,Product Issue,Low,Closed,3.5
1537,3547,2025-04-19,Product Issue,Low,Resolved,1.8
1538,3306,2025-01-28,Product Issue,Medium,Closed,20.1
1539,1942,2025-05-22,Shipping Delay,Low,Resolved,15.5
1540,1328,2025-02-08,Account Problem,Low,Closed,4.7
1541,3387,2025-03-29,General Inquiry,High,Resolved,2.0
1542,3563,2025-08-16,General Inquiry,Low,Open,16.8
1543,1512,2025-04-05,Shipping Delay,High,Closed,25.7
1544,2455,2025-02-15,Shipping Delay,Low,Resolved,2.6
1545,2630,2025-04-23,General Inquiry,Low,Closed,14.5
1546,933,2024-10-06,Account Problem,Low,Resolved,44.0
1547,1946,2025-03-10,Account Problem,Low,Resolved,10.9
1548,3825,2024-09-17,Product Issue,Medium,Closed,13.9
1549,80,2024-12-28,Product Issue,Low,Closed,5.5
1550,1522,2025-08-13,General Inquiry,High,Resolved,15.4
1551,4474,2025-01-28,General Inquiry,Low,Open,11.7
1552,361,2024-09-18,General Inquiry,Critical,Closed,115.2
1553,70,2024-10-29,Shipping Delay,Critical,Closed,36.3
1554,531,2025-04-26,General Inquiry,Medium,Resolved,10.8
1555,1488,2024-08-25,Shipping Delay,Medium,Closed,15.5
1556,4068,2024-10-04,Refund Request,Low,In Progress,28.9
1557,2415,2025-06-19,General Inquiry,Medium,Resolved,21.9
1558,4016,2025-04-17,Refund Request,Medium,Resolved,81.9
1559,4022,2024-11-13,Shipping Delay,Medium,Resolved,17.1
1560,1709,2025-07-15,Product Issue,Medium,Closed,129.1
1561,1182,2024-10-18,Refund Request,Medium,Resolved,5.7
1562,4979,2025-06-17,Product Issue,High,Resolved,7.1
1563,3194,2025-02-19,Refund Request,Low,Resolved,13.6
1564,1570,2025-07-21,General Inquiry,Medium,Resolved,1.9
1565,786,2025-01-20,General Inquiry,Low,In Progress,7.1
1566,3050,2024-11-08,Account Problem,High,Open,12.6
1567,2900,2025-04-05,General Inquiry,Medium,Resolved,18.6
1568,4277,2025-07-30,Shipping Delay,Medium,Resolved,7.1
1569,483,2024-09-21,Refund Request,Medium,Resolved,5.8
1570,4001,2025-01-17,Shipping Delay,Low,Closed,21.8
1571,619,2025-05-20,Shipping Delay,Low,Resolved,31.3
1572,4782,2025-04-19,Shipping Delay,Low,Resolved,39.5
1573,766,2025-06-14,Product Issue,Low,Resolved,26.6
1574,3226,2025-04-14,Refund Request,Critical,Open,26.2
1575,1488,2024-12-05,General Inquiry,Low,Closed,74.6
1576,1414,2025-06-15,Refund Request,Low,Open,5.2
1577,309,2025-04-07,Product Issue,Low,Closed,132.0
1578,929,2025-02-26,Shipping Delay,High,Closed,11.2
1579,3389,2024-11-05,General Inquiry,Low,Closed,64.3
1580,2445,2025-06-12,Refund Request,High,Closed,19.9
1581,4513,2025-07-02,Shipping Delay,Low,In Progress,1.4
1582,3529,2025-03-29,General Inquiry,Low,Closed,6.6
1583,2778,2025-02-08,Refund Request,Critical,Resolved,11.8
1584,1147,2025-01-16,Refund Request,Medium,Resolved,16.5
1585,1821,2025-03-08,Account Problem,Low,Closed,15.2
1586,1364,2025-02-13,Shipping Delay,Medium,Closed,27.7
1587,3332,2025-05-08,Refund Request,Low,Open,25.9
1588,3378,2025-05-13,Product Issue,Low,Closed,12.4
1589,2384,2025-01-12,Product Issue,Low,Closed,43.4
1590,4139,2025-01-06,General Inquiry,Low,Resolved,3.5
1591,4577,2025-03-31,General Inquiry,High,Closed,43.1
1592,830,2025-08-04,Product Issue,Low,In Progress,10.5
1593,3628,2025-01-22,Refund Request,High,In Progress,25.0
1594,2960,2024-12-09,Shipping Delay,Low,Resolved,86.8
1595,760,2025-07-16,Refund Request,Low,Resolved,3.2
1596,4042,2025-02-26,Shipping Delay,Low,Closed,4.4
1597,3798,2024-09-28,Shipping Delay,Medium,Open,26.7
1598,2195,2025-03-12,General Inquiry,Medium,Resolved,22.2
1599,3306,2025-06-19,Product Issue,High,Resolved,0.2
1600,763,2025-07-09,Refund Request,Medium,Closed,3.4
1601,2758,2024-09-17,Product Issue,Medium,In Progress,10.1
1602,4988,2025-05-05,Account Problem,Low,Closed,12.6
1603,3353,2025-08-14,Product Issue,High,Closed,63.1
1604,4721,2025-02-20,Refund Request,Medium,Closed,73.2
1605,4332,2025-01-02,Account Problem,Low,Closed,26.6
1606,1463,2024-11-13,Product Issue,Low,Closed,25.5
1607,3292,2024-11-28,Shipping Delay,High,Resolved,11.4
1608,1749,2024-09-01,General Inquiry,Low,Closed,4.4
1609,720,2025-03-30,Product Issue,High,Open,61.5
1610,2971,2025-01-31,Account Problem,Medium,Resolved,6.8
1611,3967,2024-09-27,General Inquiry,Low,Open,48.6
1612,1720,2025-04-20,Account Problem,High,Resolved,62.0
1613,735,2025-03-28,Refund Request,Medium,Resolved,149.2
1614,4141,2025-08-03,Account Problem,Medium,Resolved,6.4
1615,3300,2025-04-22,Refund Request,Medium,In Progress,63.2
1616,4589,2025-04-13,Account Problem,Low,Closed,43.1
1617,3656,2025-02-04,Product Issue,High,Closed,15.9
1618,1237,2025-06-12,Refund Request,Medium,Closed,19.2
1619,289,2025-04-18,General Inquiry,Medium,Closed,14.0
1620,2339,2025-07-08,Product Issue,Medium,In Progress,178.1
1621,4448,2024-12-28,Shipping Delay,High,Closed,14.5
1622,4199,2024-09-30,Shipping Delay,Medium,In Progress,5.5
1623,1048,2024-09-19,General Inquiry,Low,Resolved,0.3
1624,4110,2025-06-25,Product Issue,Low,Closed,12.5
1625,1297,2025-02-21,Account Problem,Medium,Resolved,79.0
1626,775,2024-12-17,General Inquiry,Low,Closed,19.5
1627,4297,2025-01-26,General Inquiry,Medium,Resolved,56.5
1628,1454,2024-11-09,Shipping Delay,High,Closed,20.6
1629,2017,2025-07-02,Shipping Delay,Low,Resolved,0.4
1630,712,2025-06-23,Product Issue,Low,Open,18.7
1631,3332,2024-12-04,Account Problem,Low,In Progress,42.2
1632,750,2025-07-01,Product Issue,High,Closed,9.6
1633,2794,2024-12-03,Refund Request,Medium,Open,26.2
1634,279,2024-09-08,Refund Request,Medium,Resolved,5.0
1635,152,2025-01-24,General Inquiry,High,Resolved,19.3
1636,4424,2024-09-05,Refund Request,Low,Closed,13.0
1637,1082,2024-10-15,Shipping Delay,Low,Open,63.1
1638,2978,2024-10-01,Product Issue,Low,Closed,12.9
1639,4035,2024-08-30,Refund Request,High,Resolved,67.4
1640,1217,2025-04-02,General Inquiry,High,Resolved,43.1
1641,3632,2024-09-25,Product Issue,High,Closed,13.1
1642,4547,2025-07-27,Product Issue,Medium,Resolved,31.1
1643,216,2025-01-12,Shipping Delay,Medium,In Progress,47.5
1644,3733,2025-06-28,Refund Request,High,Closed,27.6
1645,1932,2025-06-18,Product Issue,Low,Resolved,0.6
1646,3901,2025-07-19,Product Issue,Low,Closed,12.2
1647,3819,2024-10-26,Refund Request,Low,Closed,2.7
1648,3024,2025-02-01,Refund Request,High,Resolved,4.4
1649,4812,2025-04-12,Account Problem,Medium,Closed,36.7
1650,3631,2025-01-25,General Inquiry,Low,In Progress,4.6
1651,4235,2025-04-15,Product Issue,High,Resolved,10.0
1652,3382,2025-01-26,General Inquiry,Low,Closed,42.5
1653,4575,2025-08-10,Account Problem,Low,Open,30.6
1654,2477,2025-02-19,Product Issue,High,Closed,22.8
1655,659,2024-10-19,General Inquiry,Medium,Resolved,21.5
1656,4493,2025-06-12,Refund Request,Medium,In Progress,13.3
1657,2035,2025-06-14,Refund Request,Medium,Resolved,0.5
1658,4791,2025-02-09,Shipping Delay,Low,Resolved,12.0
1659,4418,2025-06-19,Account Problem,Medium,Closed,9.0
1660,1593,2025-02-28,Account Problem,Critical,Resolved,77.3
1661,4373,2025-05-14,Account Problem,Critical,Closed,3.8
1662,1953,2025-07-06,Product Issue,Low,In Progress,25.9
1663,3901,2025-07-06,Account Problem,Low,Resolved,34.7
1664,3093,2024-11-17,Refund Request,Low,In Progress,10.7
1665,2398,2024-11-08,General Inquiry,Low,Closed,12.9
1666,4554,2024-10-24,Shipping Delay,Low,Resolved,4.5
1667,2247,2025-06-27,Product Issue,Medium,Open,59.3
1668,4808,2025-06-27,General Inquiry,Medium,Open,10.2
1669,2942,2024-10-25,Account Problem,Low,In Progress,40.3
1670,4679,2025-01-11,Account Problem,Low,Resolved,24.7
1671,774,2025-08-10,Shipping Delay,Critical,Closed,2.6
1672,6,2024-11-05,Shipping Delay,Medium,Resolved,11.1
1673,854,2025-02-24,Product Issue,Medium,Resolved,38.9
1674,303,2024-11-02,General Inquiry,High,In Progress,4.1
1675,670,2024-09-11,Shipping Delay,High,Closed,10.9
1676,4875,2025-03-24,Product Issue,Low,Closed,9.2
1677,4005,2025-01-24,General Inquiry,Low,Open,24.2
1678,4117,2025-06-22,Account Problem,High,Closed,9.4
1679,3980,2025-03-05,General Inquiry,Medium,Resolved,5.2
1680,671,2024-10-23,General Inquiry,Medium,Closed,37.1
1681,2521,2024-12-13,General Inquiry,Low,Resolved,20.5
1682,2166,2024-10-31,Refund Request,Low,Closed,17.4
1683,597,2025-01-27,Product Issue,Medium,In Progress,9.3
1684,1430,2025-03-30,General Inquiry,Low,Closed,0.3
1685,3575,2025-02-27,Product Issue,Medium,Resolved,10.8
1686,4929,2024-09-13,Shipping Delay,Low,Closed,6.3
1687,2590,2025-06-05,Product Issue,Low,Resolved,10.8
1688,2257,2024-10-05,Shipping Delay,Medium,Resolved,4.5
1689,1710,2025-07-27,Product Issue,Low,Resolved,21.4
1690,846,2024-09-03,Account Problem,Medium,Resolved,17.7
1691,3698,2024-09-03,Product Issue,Medium,Closed,1.1
1692,3177,2025-01-31,Shipping Delay,Low,In Progress,29.7
1693,2868,2025-02-16,General Inquiry,Critical,Resolved,3.0
1694,4165,2025-03-21,Account Problem,Medium,Resolved,30.5
1695,1699,2025-05-11,General Inquiry,High,Closed,22.9
1696,1984,2025-04-12,Account Problem,Medium,In Progress,15.1
1697,873,2025-02-07,Refund Request,Low,Closed,14.0
1698,4810,2024-10-17,Refund Request,Low,Closed,10.6
1699,3054,2025-01-27,Refund Request,High,Closed,5.0
1700,1015,2025-02-11,General Inquiry,Medium,Resolved,29.6
1701,4944,2024-10-02,Refund Request,Critical,Resolved,62.4
1702,4671,2025-01-07,Shipping Delay,Medium,Closed,21.5
1703,3178,2025-01-27,Product Issue,Medium,Closed,3.5
1704,2168,2025-04-01,Product Issue,Medium,Closed,2.0
1705,3249,2024-09-19,Account Problem,Low,In Progress,29.1
1706,2637,2025-04-21,General Inquiry,High,Resolved,13.4
1707,4421,2024-12-12,Shipping Delay,Low,Resolved,115.1
1708,518,2025-05-25,Account Problem,Low,Closed,34.7
1709,2535,2025-05-21,Account Problem,Medium,Resolved,45.8
1710,1031,2025-02-15,Account Problem,Low,Closed,4.9
1711,3151,2025-06-25,Shipping Delay,Low,Resolved,8.0
1712,3795,2024-08-22,Product Issue,High,Closed,1.2
1713,1598,2024-09-14,Product Issue,Medium,Resolved,11.1
1714,524,2024-10-17,Product Issue,Low,Resolved,25.3
1715,1880,2025-04-14,Product Issue,Low,Resolved,5.8
1716,3707,2025-07-04,Product Issue,Low,Closed,41.4
1717,4903,2025-03-15,Account Problem,Low,Closed,1.0
1718,842,2024-11-07,Product Issue,Medium,Closed,5.1
1719,2167,2025-05-06,Account Problem,Low,Closed,23.6
1720,3188,2025-06-11,General Inquiry,Low,Closed,11.3
1721,780,2025-04-01,Shipping Delay,Critical,Resolved,18.4
1722,921,2025-06-03,Account Problem,Low,Resolved,43.6
1723,4899,2025-06-11,Product Issue,Low,Closed,0.5
1724,3005,2024-11-24,Account Problem,High,Closed,27.2
1725,2671,2025-05-10,Refund Request,Medium,Open,4.6
1726,4373,2025-01-02,General Inquiry,Low,In Progress,38.6
1727,3724,2024-12-08,Shipping Delay,High,Open,2.1
1728,1194,2024-09-16,Account Problem,Medium,In Progress,23.5
1729,3143,2025-07-24,Shipping Delay,High,Closed,2.3
1730,4511,2025-06-16,Shipping Delay,Medium,Closed,25.2
1731,3313,2025-01-12,General Inquiry,Low,Resolved,22.9
1732,1959,2024-12-02,General Inquiry,Medium,Open,117.7
1733,3922,2025-01-14,Shipping Delay,Low,Resolved,25.2
1734,1718,2024-08-27,Refund Request,Medium,Closed,4.6
1735,3003,2025-02-22,Account Problem,Low,Closed,41.8
1736,1507,2025-05-10,Account Problem,Medium,In Progress,57.5
1737,3375,2024-09-27,Product Issue,Low,Resolved,36.1
1738,2015,2024-12-31,Refund Request,Medium,Resolved,14.7
1739,3981,2024-09-02,General Inquiry,Low,Closed,26.7
1740,3063,2024-08-17,Account Problem,Medium,Resolved,30.3
1741,2670,2025-01-31,Shipping Delay,Medium,Open,50.8
1742,1190,2025-04-22,Account Problem,Low,Closed,33.0
1743,633,2025-05-13,Refund Request,Medium,In Progress,18.5
1744,99,2025-05-07,Account Problem,Low,Resolved,74.8
1745,804,2025-01-16,Account Problem,Medium,Resolved,15.7
1746,4956,2024-12-29,General Inquiry,Low,Resolved,15.0
1747,4670,2025-08-06,Refund Request,High,Open,23.6
1748,4562,2024-10-20,Shipping Delay,Low,Resolved,55.4
1749,700,2025-03-18,General Inquiry,High,Resolved,67.6
1750,2073,2024-12-23,General Inquiry,Medium,Resolved,2.3
1751,4982,2025-08-03,Refund Request,Critical,Closed,15.9
1752,4945,2024-11-02,Shipping Delay,Medium,In Progress,2.6
1753,2656,2024-09-05,Shipping Delay,High,Closed,54.7
1754,3283,2024-08-29,Product Issue,Medium,Closed,60.5
1755,3350,2024-11-26,Product Issue,Medium,Open,33.1
1756,20,2024-12-22,Product Issue,Medium,Closed,19.1
1757,196,2025-01-09,Product Issue,Medium,Resolved,1.3
1758,1361,2025-02-15,Refund Request,High,Resolved,33.7
1759,1735,2025-05-13,Refund Request,High,Resolved,44.9
1760,1527,2025-04-27,Shipping Delay,High,Resolved,9.8
1761,349,2025-03-02,Account Problem,Medium,Closed,0.2
1762,3377,2025-07-26,Account Problem,Low,Resolved,32.9
1763,1464,2025-01-19,Product Issue,Medium,Closed,12.6
1764,1849,2025-03-12,Refund Request,Low,Closed,3.0
1765,2903,2025-07-18,Account Problem,Low,In Progress,3.9
1766,3423,2025-06-23,Refund Request,Low,Closed,27.6
1767,184,2024-12-25,Account Problem,Medium,Resolved,30.8
1768,560,2025-04-14,Product Issue,Medium,Open,6.9
1769,635,2024-10-26,Product Issue,Low,Closed,44.3
1770,2612,2024-10-14,Shipping Delay,Low,Closed,9.0
1771,2692,2024-10-14,Refund Request,High,Resolved,0.2
1772,2662,2025-07-17,General Inquiry,Medium,Resolved,6.5
1773,4619,2024-10-04,General Inquiry,Medium,Closed,79.5
1774,1024,2025-07-19,Account Problem,High,Closed,15.5
1775,3594,2025-05-31,Product Issue,Medium,Resolved,1.5
1776,1598,2024-09-06,Refund Request,Low,Closed,101.2
1777,2322,2024-08-24,Product Issue,Medium,Closed,34.4
1778,1348,2025-06-11,General Inquiry,Critical,Resolved,24.2
1779,1979,2025-01-13,General Inquiry,High,Closed,30.7
1780,3618,2025-08-11,Refund Request,Low,Open,13.2
1781,1587,2025-06-21,Account Problem,Medium,Resolved,11.8
1782,4437,2024-12-29,Refund Request,Medium,Resolved,32.0
1783,3408,2025-05-24,Shipping Delay,Medium,Closed,80.8
1784,1505,2025-05-07,Refund Request,Low,Closed,20.8
1785,812,2025-04-16,Account Problem,Low,In Progress,39.3
1786,3312,2025-08-02,Account Problem,Low,Closed,14.6
1787,4447,2025-02-18,Product Issue,Medium,In Progress,6.0
1788,4729,2025-04-25,General Inquiry,Medium,Closed,37.8
1789,1225,2025-02-08,Account Problem,Low,Resolved,20.4
1790,3552,2024-12-13,General Inquiry,Medium,Closed,12.6
1791,401,2025-04-23,General Inquiry,Low,Closed,50.7
1792,70,2024-09-30,General Inquiry,Medium,Resolved,12.1
1793,1853,2024-12-10,Account Problem,High,Resolved,3.0
1794,4260,2024-11-30,Account Problem,Medium,In Progress,7.3
1795,2907,2024-10-08,Account Problem,High,Closed,18.1
1796,3899,2025-04-21,Refund Request,Medium,Resolved,77.9
1797,3107,2024-09-07,General Inquiry,Medium,Closed,2.1
1798,2697,2024-09-18,General Inquiry,Low,Resolved,49.5
1799,509,2025-03-02,General Inquiry,High,Closed,4.9
1800,364,2025-04-29,Account Problem,Low,In Progress,8.2
1801,1065,2025-08-17,Account Problem,Low,In Progress,12.7
1802,396,2024-08-17,Account Problem,High,Closed,8.2
1803,415,2024-11-06,Product Issue,Low,Closed,68.0
1804,1432,2025-08-09,Product Issue,Medium,Resolved,11.4
1805,2056,2024-12-05,Product Issue,Low,Resolved,36.4
1806,2558,2024-10-11,Shipping Delay,Low,Resolved,24.6
1807,2577,2024-08-17,Shipping Delay,Low,In Progress,133.5
1808,2163,2025-05-22,Product Issue,Low,In Progress,38.1
1809,1654,2025-01-11,Refund Request,Low,Closed,41.0
1810,1407,2025-05-28,Refund Request,Medium,In Progress,4.8
1811,4423,2025-08-13,Product Issue,Medium,Resolved,9.3
1812,591,2025-03-18,Refund Request,High,Open,43.9
1813,428,2025-02-14,General Inquiry,Medium,Resolved,20.2
1814,1648,2025-07-12,Product Issue,High,In Progress,116.0
1815,3030,2025-08-10,Product Issue,High,In Progress,39.1
1816,1686,2024-10-23,Account Problem,Medium,Open,33.5
1817,2767,2024-09-12,Shipping Delay,Low,Resolved,15.1
1818,4074,2025-08-11,Refund Request,Low,Resolved,2.2
1819,4038,2025-02-27,Product Issue,High,Open,13.9
1820,2523,2024-08-27,Product Issue,Medium,Closed,9.7
1821,387,2024-12-03,Shipping Delay,Low,Resolved,35.5
1822,4710,2025-07-07,Product Issue,Medium,Resolved,4.0
1823,1763,2025-05-25,Shipping Delay,Low,Open,2.6
1824,1704,2025-01-30,Refund Request,High,Closed,61.6
1825,2773,2025-01-26,General Inquiry,Medium,Closed,10.5
1826,2293,2025-03-08,Product Issue,Low,In Progress,14.4
1827,3612,2025-02-16,Refund Request,Low,Closed,63.5
1828,3608,2025-04-23,General Inquiry,Low,In Progress,15.0
1829,4817,2025-06-20,Shipping Delay,Low,Closed,60.6
1830,2384,2024-08-27,Product Issue,Low,Resolved,6.9
1831,2200,2025-05-01,Product Issue,Low,Resolved,2.2
1832,4631,2025-06-25,Shipping Delay,Medium,Closed,3.0
